id,id_bar,anio,semana,ESTRATO,area_barrio,dengue,concentraciones,vivienda,equipesado,sumideros,maquina,lluvia_mean,lluvia_var,lluvia_max,lluvia_min,temperatura_mean,temperatura_var,temperatura_max,temperatura_min
6_2021_11,6,2021,11,1.0,0.381,3.0,0.0,0.0,0.0,0.0,0.0,0.41473922902494326,3.236294993168829,14.321428571428571,0.0,23.54842923280423,8.54127205218091,30.8,19.4
1_2021_11,1,2021,11,1.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.41473922902494326,3.236294993168829,14.321428571428571,0.0,23.54842923280423,8.54127205218091,30.8,19.4
7_2021_11,7,2021,11,3.0,0.917,5.0,0.0,0.0,0.0,0.0,0.0,0.41473922902494326,3.236294993168829,14.321428571428571,0.0,23.54842923280423,8.54127205218091,30.8,19.4
0_2021_11,0,2021,11,2.0,1.196,1.0,0.0,0.0,0.0,0.0,0.0,0.41473922902494326,3.236294993168829,14.321428571428571,0.0,23.54842923280423,8.54127205218091,30.8,19.4
4_2021_12,4,2021,12,3.0,0.56,4.0,0.0,0.0,0.0,0.0,0.0,0.47751700680272113,2.6075755404642598,17.455714285714286,0.0,24.359874574829934,10.482968575308385,31.65,19.85
5_2021_12,5,2021,12,3.0,0.842,0.0,0.0,0.0,0.0,0.0,1.0,0.47751700680272113,2.6075755404642598,17.455714285714286,0.0,24.359874574829934,10.482968575308385,31.65,19.85
3_2021_12,3,2021,12,1.0,0.781,1.0,0.0,0.0,0.0,1.0,1.0,0.47751700680272113,2.6075755404642598,17.455714285714286,0.0,24.359874574829934,10.482968575308385,31.65,19.85
8_2021_12,8,2021,12,2.0,0.394,1.0,0.0,0.0,0.0,3.0,1.0,0.47751700680272113,2.6075755404642598,17.455714285714286,0.0,24.359874574829934,10.482968575308385,31.65,19.85
9_2021_12,9,2021,12,2.0,0.292,4.0,0.0,0.0,0.0,1.0,0.0,0.47751700680272113,2.6075755404642598,17.455714285714286,0.0,24.359874574829934,10.482968575308385,31.65,19.85
2_2021_12,2,2021,12,2.0,0.78,7.0,0.0,1.0,4.0,3.0,1.0,0.47751700680272113,2.6075755404642598,17.455714285714286,0.0,24.359874574829934,10.482968575308385,31.65,19.85
6_2021_12,6,2021,12,1.0,0.381,1.0,0.0,0.0,0.0,0.0,0.0,0.47751700680272113,2.6075755404642598,17.455714285714286,0.0,24.359874574829934,10.482968575308385,31.65,19.85
1_2021_12,1,2021,12,1.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.47751700680272113,2.6075755404642598,17.455714285714286,0.0,24.359874574829934,10.482968575308385,31.65,19.85
7_2021_12,7,2021,12,3.0,0.917,4.0,0.0,0.0,0.0,5.0,0.0,0.47751700680272113,2.6075755404642598,17.455714285714286,0.0,24.359874574829934,10.482968575308385,31.65,19.85
0_2021_12,0,2021,12,2.0,1.196,0.0,0.0,0.0,0.0,3.0,0.0,0.47751700680272113,2.6075755404642598,17.455714285714286,0.0,24.359874574829934,10.482968575308385,31.65,19.85
4_2021_13,4,2021,13,3.0,0.56,3.0,0.0,0.0,0.0,2.0,0.0,0.5061292517006802,5.053774137823478,23.896666666666665,0.0,25.542687074829935,9.733574229699007,32.825,19.642857142857142
5_2021_13,5,2021,13,3.0,0.842,0.0,0.0,1.0,4.0,0.0,0.0,0.5061292517006802,5.053774137823478,23.896666666666665,0.0,25.542687074829935,9.733574229699007,32.825,19.642857142857142
3_2021_13,3,2021,13,1.0,0.781,2.0,0.0,0.0,1.0,0.0,0.0,0.5061292517006802,5.053774137823478,23.896666666666665,0.0,25.542687074829935,9.733574229699007,32.825,19.642857142857142
8_2021_13,8,2021,13,2.0,0.394,0.0,0.0,0.0,0.0,0.0,1.0,0.5061292517006802,5.053774137823478,23.896666666666665,0.0,25.542687074829935,9.733574229699007,32.825,19.642857142857142
9_2021_13,9,2021,13,2.0,0.292,0.0,0.0,0.0,0.0,0.0,1.0,0.5061292517006802,5.053774137823478,23.896666666666665,0.0,25.542687074829935,9.733574229699007,32.825,19.642857142857142
2_2021_13,2,2021,13,2.0,0.78,1.0,0.0,0.0,0.0,0.0,1.0,0.5061292517006802,5.053774137823478,23.896666666666665,0.0,25.542687074829935,9.733574229699007,32.825,19.642857142857142
6_2021_13,6,2021,13,1.0,0.381,0.0,0.0,0.0,0.0,0.0,0.0,0.5061292517006802,5.053774137823478,23.896666666666665,0.0,25.542687074829935,9.733574229699007,32.825,19.642857142857142
1_2021_13,1,2021,13,1.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.5061292517006802,5.053774137823478,23.896666666666665,0.0,25.542687074829935,9.733574229699007,32.825,19.642857142857142
7_2021_13,7,2021,13,3.0,0.917,3.0,0.0,0.0,0.0,0.0,0.0,0.5061292517006802,5.053774137823478,23.896666666666665,0.0,25.542687074829935,9.733574229699007,32.825,19.642857142857142
0_2021_13,0,2021,13,2.0,1.196,1.0,0.0,0.0,0.0,0.0,0.0,0.5061292517006802,5.053774137823478,23.896666666666665,0.0,25.542687074829935,9.733574229699007,32.825,19.642857142857142
4_2021_14,4,2021,14,3.0,0.56,2.0,0.0,0.0,0.0,0.0,0.0,0.09046485260770976,0.1903609236014527,4.84,0.0,25.532468820861677,8.713313711902408,32.51428571428571,21.24285714285714
5_2021_14,5,2021,14,3.0,0.842,0.0,0.0,0.0,0.0,4.0,0.0,0.09046485260770976,0.1903609236014527,4.84,0.0,25.532468820861677,8.713313711902408,32.51428571428571,21.24285714285714
3_2021_14,3,2021,14,1.0,0.781,0.0,0.0,0.0,0.0,1.0,0.0,0.09046485260770976,0.1903609236014527,4.84,0.0,25.532468820861677,8.713313711902408,32.51428571428571,21.24285714285714
8_2021_14,8,2021,14,2.0,0.394,2.0,0.0,1.0,2.0,3.0,1.0,0.09046485260770976,0.1903609236014527,4.84,0.0,25.532468820861677,8.713313711902408,32.51428571428571,21.24285714285714
9_2021_14,9,2021,14,2.0,0.292,3.0,0.0,0.0,0.0,1.0,1.0,0.09046485260770976,0.1903609236014527,4.84,0.0,25.532468820861677,8.713313711902408,32.51428571428571,21.24285714285714
2_2021_14,2,2021,14,2.0,0.78,2.0,0.0,0.0,0.0,3.0,0.0,0.09046485260770976,0.1903609236014527,4.84,0.0,25.532468820861677,8.713313711902408,32.51428571428571,21.24285714285714
6_2021_14,6,2021,14,1.0,0.381,1.0,0.0,0.0,0.0,0.0,0.0,0.09046485260770976,0.1903609236014527,4.84,0.0,25.532468820861677,8.713313711902408,32.51428571428571,21.24285714285714
1_2021_14,1,2021,14,1.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.09046485260770976,0.1903609236014527,4.84,0.0,25.532468820861677,8.713313711902408,32.51428571428571,21.24285714285714
7_2021_14,7,2021,14,3.0,0.917,1.0,0.0,0.0,0.0,5.0,3.0,0.09046485260770976,0.1903609236014527,4.84,0.0,25.532468820861677,8.713313711902408,32.51428571428571,21.24285714285714
0_2021_14,0,2021,14,2.0,1.196,1.0,0.0,0.0,0.0,3.0,0.0,0.09046485260770976,0.1903609236014527,4.84,0.0,25.532468820861677,8.713313711902408,32.51428571428571,21.24285714285714
4_2021_15,4,2021,15,3.0,0.56,3.0,0.0,0.0,0.0,2.0,2.0,0.12806831065759638,0.45710054002579564,6.6816666666666675,0.0,26.052083333333332,9.200633770723853,33.5,21.02857142857143
5_2021_15,5,2021,15,3.0,0.842,3.0,0.0,0.0,0.0,4.0,0.0,0.12806831065759638,0.45710054002579564,6.6816666666666675,0.0,26.052083333333332,9.200633770723853,33.5,21.02857142857143
3_2021_15,3,2021,15,1.0,0.781,2.0,0.0,0.0,0.0,2.0,0.0,0.12806831065759638,0.45710054002579564,6.6816666666666675,0.0,26.052083333333332,9.200633770723853,33.5,21.02857142857143
8_2021_15,8,2021,15,2.0,0.394,0.0,0.0,0.0,0.0,3.0,0.0,0.12806831065759638,0.45710054002579564,6.6816666666666675,0.0,26.052083333333332,9.200633770723853,33.5,21.02857142857143
9_2021_15,9,2021,15,2.0,0.292,1.0,0.0,0.0,3.0,1.0,0.0,0.12806831065759638,0.45710054002579564,6.6816666666666675,0.0,26.052083333333332,9.200633770723853,33.5,21.02857142857143
2_2021_15,2,2021,15,2.0,0.78,1.0,0.0,0.0,0.0,3.0,1.0,0.12806831065759638,0.45710054002579564,6.6816666666666675,0.0,26.052083333333332,9.200633770723853,33.5,21.02857142857143
6_2021_15,6,2021,15,1.0,0.381,2.0,0.0,0.0,0.0,0.0,0.0,0.12806831065759638,0.45710054002579564,6.6816666666666675,0.0,26.052083333333332,9.200633770723853,33.5,21.02857142857143
1_2021_15,1,2021,15,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.12806831065759638,0.45710054002579564,6.6816666666666675,0.0,26.052083333333332,9.200633770723853,33.5,21.02857142857143
7_2021_15,7,2021,15,3.0,0.917,2.0,0.0,0.0,0.0,5.0,0.0,0.12806831065759638,0.45710054002579564,6.6816666666666675,0.0,26.052083333333332,9.200633770723853,33.5,21.02857142857143
0_2021_15,0,2021,15,2.0,1.196,5.0,0.0,0.0,0.0,3.0,0.0,0.12806831065759638,0.45710054002579564,6.6816666666666675,0.0,26.052083333333332,9.200633770723853,33.5,21.02857142857143
4_2021_16,4,2021,16,3.0,0.56,1.0,0.0,0.0,0.0,2.0,0.0,0.18117063492063493,0.12040729453790827,2.8428571428571425,0.0,25.321471088435374,11.471582738313465,31.8,20.875
5_2021_16,5,2021,16,3.0,0.842,1.0,0.0,0.0,0.0,0.0,0.0,0.18117063492063493,0.12040729453790827,2.8428571428571425,0.0,25.321471088435374,11.471582738313465,31.8,20.875
3_2021_16,3,2021,16,1.0,0.781,3.0,0.0,0.0,0.0,0.0,0.0,0.18117063492063493,0.12040729453790827,2.8428571428571425,0.0,25.321471088435374,11.471582738313465,31.8,20.875
8_2021_16,8,2021,16,2.0,0.394,4.0,0.0,0.0,0.0,0.0,0.0,0.18117063492063493,0.12040729453790827,2.8428571428571425,0.0,25.321471088435374,11.471582738313465,31.8,20.875
9_2021_16,9,2021,16,2.0,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.18117063492063493,0.12040729453790827,2.8428571428571425,0.0,25.321471088435374,11.471582738313465,31.8,20.875
2_2021_16,2,2021,16,2.0,0.78,2.0,0.0,0.0,0.0,0.0,1.0,0.18117063492063493,0.12040729453790827,2.8428571428571425,0.0,25.321471088435374,11.471582738313465,31.8,20.875
6_2021_16,6,2021,16,1.0,0.381,3.0,0.0,0.0,0.0,0.0,0.0,0.18117063492063493,0.12040729453790827,2.8428571428571425,0.0,25.321471088435374,11.471582738313465,31.8,20.875
1_2021_16,1,2021,16,1.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.18117063492063493,0.12040729453790827,2.8428571428571425,0.0,25.321471088435374,11.471582738313465,31.8,20.875
7_2021_16,7,2021,16,3.0,0.917,1.0,0.0,0.0,0.0,0.0,1.0,0.18117063492063493,0.12040729453790827,2.8428571428571425,0.0,25.321471088435374,11.471582738313465,31.8,20.875
0_2021_16,0,2021,16,2.0,1.196,1.0,0.0,0.0,0.0,0.0,0.0,0.18117063492063493,0.12040729453790827,2.8428571428571425,0.0,25.321471088435374,11.471582738313465,31.8,20.875
4_2021_17,4,2021,17,3.0,0.56,3.0,0.0,0.0,0.0,0.0,0.0,0.7509793083900227,5.922913698742381,19.38714285714286,0.0,22.99205286281179,9.344431999690585,30.016666666666666,17.516666666666666
5_2021_17,5,2021,17,3.0,0.842,2.0,1.0,0.0,0.0,4.0,0.0,0.7509793083900227,5.922913698742381,19.38714285714286,0.0,22.99205286281179,9.344431999690585,30.016666666666666,17.516666666666666
3_2021_17,3,2021,17,1.0,0.781,0.0,0.0,0.0,0.0,2.0,0.0,0.7509793083900227,5.922913698742381,19.38714285714286,0.0,22.99205286281179,9.344431999690585,30.016666666666666,17.516666666666666
8_2021_17,8,2021,17,2.0,0.394,0.0,0.0,0.0,1.0,3.0,0.0,0.7509793083900227,5.922913698742381,19.38714285714286,0.0,22.99205286281179,9.344431999690585,30.016666666666666,17.516666666666666
9_2021_17,9,2021,17,2.0,0.292,1.0,0.0,0.0,0.0,1.0,0.0,0.7509793083900227,5.922913698742381,19.38714285714286,0.0,22.99205286281179,9.344431999690585,30.016666666666666,17.516666666666666
2_2021_17,2,2021,17,2.0,0.78,2.0,0.0,0.0,0.0,1.0,1.0,0.7509793083900227,5.922913698742381,19.38714285714286,0.0,22.99205286281179,9.344431999690585,30.016666666666666,17.516666666666666
6_2021_17,6,2021,17,1.0,0.381,4.0,0.0,0.0,0.0,0.0,0.0,0.7509793083900227,5.922913698742381,19.38714285714286,0.0,22.99205286281179,9.344431999690585,30.016666666666666,17.516666666666666
1_2021_17,1,2021,17,1.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.7509793083900227,5.922913698742381,19.38714285714286,0.0,22.99205286281179,9.344431999690585,30.016666666666666,17.516666666666666
7_2021_17,7,2021,17,3.0,0.917,0.0,0.0,0.0,0.0,4.0,2.0,0.7509793083900227,5.922913698742381,19.38714285714286,0.0,22.99205286281179,9.344431999690585,30.016666666666666,17.516666666666666
0_2021_17,0,2021,17,2.0,1.196,4.0,0.0,0.0,0.0,3.0,0.0,0.7509793083900227,5.922913698742381,19.38714285714286,0.0,22.99205286281179,9.344431999690585,30.016666666666666,17.516666666666666
4_2021_18,4,2021,18,3.0,0.56,1.0,0.0,0.0,0.0,0.0,0.0,0.15547619047619046,1.156793783860849,12.919999999999998,0.0,24.426488095238092,10.889698371114905,31.316666666666666,19.516666666666666
5_2021_18,5,2021,18,3.0,0.842,0.0,0.0,0.0,0.0,3.0,0.0,0.15547619047619046,1.156793783860849,12.919999999999998,0.0,24.426488095238092,10.889698371114905,31.316666666666666,19.516666666666666
3_2021_18,3,2021,18,1.0,0.781,3.0,0.0,0.0,0.0,3.0,0.0,0.15547619047619046,1.156793783860849,12.919999999999998,0.0,24.426488095238092,10.889698371114905,31.316666666666666,19.516666666666666
8_2021_18,8,2021,18,2.0,0.394,0.0,0.0,0.0,0.0,0.0,0.0,0.15547619047619046,1.156793783860849,12.919999999999998,0.0,24.426488095238092,10.889698371114905,31.316666666666666,19.516666666666666
9_2021_18,9,2021,18,2.0,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.15547619047619046,1.156793783860849,12.919999999999998,0.0,24.426488095238092,10.889698371114905,31.316666666666666,19.516666666666666
2_2021_18,2,2021,18,2.0,0.78,2.0,0.0,0.0,0.0,0.0,0.0,0.15547619047619046,1.156793783860849,12.919999999999998,0.0,24.426488095238092,10.889698371114905,31.316666666666666,19.516666666666666
6_2021_18,6,2021,18,1.0,0.381,0.0,0.0,0.0,0.0,0.0,0.0,0.15547619047619046,1.156793783860849,12.919999999999998,0.0,24.426488095238092,10.889698371114905,31.316666666666666,19.516666666666666
1_2021_18,1,2021,18,1.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.15547619047619046,1.156793783860849,12.919999999999998,0.0,24.426488095238092,10.889698371114905,31.316666666666666,19.516666666666666
7_2021_18,7,2021,18,3.0,0.917,1.0,0.0,0.0,0.0,1.0,0.0,0.15547619047619046,1.156793783860849,12.919999999999998,0.0,24.426488095238092,10.889698371114905,31.316666666666666,19.516666666666666
0_2021_18,0,2021,18,2.0,1.196,0.0,0.0,0.0,0.0,4.0,0.0,0.15547619047619046,1.156793783860849,12.919999999999998,0.0,24.426488095238092,10.889698371114905,31.316666666666666,19.516666666666666
4_2021_19,4,2021,19,3.0,0.56,2.0,0.0,0.0,1.0,3.0,0.0,0.16469954648526078,0.39028299200109645,4.942857142857143,0.0,25.70955215419501,10.236491641756981,32.48571428571429,21.142857142857142
5_2021_19,5,2021,19,3.0,0.842,1.0,0.0,0.0,0.0,3.0,0.0,0.16469954648526078,0.39028299200109645,4.942857142857143,0.0,25.70955215419501,10.236491641756981,32.48571428571429,21.142857142857142
3_2021_19,3,2021,19,1.0,0.781,0.0,0.0,0.0,0.0,3.0,0.0,0.16469954648526078,0.39028299200109645,4.942857142857143,0.0,25.70955215419501,10.236491641756981,32.48571428571429,21.142857142857142
8_2021_19,8,2021,19,2.0,0.394,0.0,0.0,0.0,0.0,4.0,0.0,0.16469954648526078,0.39028299200109645,4.942857142857143,0.0,25.70955215419501,10.236491641756981,32.48571428571429,21.142857142857142
9_2021_19,9,2021,19,2.0,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.16469954648526078,0.39028299200109645,4.942857142857143,0.0,25.70955215419501,10.236491641756981,32.48571428571429,21.142857142857142
2_2021_19,2,2021,19,2.0,0.78,4.0,0.0,0.0,0.0,4.0,0.0,0.16469954648526078,0.39028299200109645,4.942857142857143,0.0,25.70955215419501,10.236491641756981,32.48571428571429,21.142857142857142
6_2021_19,6,2021,19,1.0,0.381,2.0,0.0,0.0,0.0,0.0,0.0,0.16469954648526078,0.39028299200109645,4.942857142857143,0.0,25.70955215419501,10.236491641756981,32.48571428571429,21.142857142857142
1_2021_19,1,2021,19,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.16469954648526078,0.39028299200109645,4.942857142857143,0.0,25.70955215419501,10.236491641756981,32.48571428571429,21.142857142857142
7_2021_19,7,2021,19,3.0,0.917,1.0,2.0,0.0,1.0,7.0,0.0,0.16469954648526078,0.39028299200109645,4.942857142857143,0.0,25.70955215419501,10.236491641756981,32.48571428571429,21.142857142857142
0_2021_19,0,2021,19,2.0,1.196,0.0,0.0,0.0,0.0,0.0,0.0,0.16469954648526078,0.39028299200109645,4.942857142857143,0.0,25.70955215419501,10.236491641756981,32.48571428571429,21.142857142857142
4_2021_20,4,2021,20,3.0,0.56,3.0,0.0,0.0,0.0,1.0,0.0,0.13181972789115648,0.8289366418765961,9.485714285714286,0.0,25.47436933106576,10.01887867420932,32.74285714285714,20.099999999999998
5_2021_20,5,2021,20,3.0,0.842,0.0,0.0,0.0,0.0,2.0,0.0,0.13181972789115648,0.8289366418765961,9.485714285714286,0.0,25.47436933106576,10.01887867420932,32.74285714285714,20.099999999999998
3_2021_20,3,2021,20,1.0,0.781,1.0,0.0,0.0,0.0,0.0,0.0,0.13181972789115648,0.8289366418765961,9.485714285714286,0.0,25.47436933106576,10.01887867420932,32.74285714285714,20.099999999999998
8_2021_20,8,2021,20,2.0,0.394,0.0,0.0,0.0,0.0,1.0,0.0,0.13181972789115648,0.8289366418765961,9.485714285714286,0.0,25.47436933106576,10.01887867420932,32.74285714285714,20.099999999999998
9_2021_20,9,2021,20,2.0,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.13181972789115648,0.8289366418765961,9.485714285714286,0.0,25.47436933106576,10.01887867420932,32.74285714285714,20.099999999999998
2_2021_20,2,2021,20,2.0,0.78,2.0,16.0,0.0,0.0,0.0,0.0,0.13181972789115648,0.8289366418765961,9.485714285714286,0.0,25.47436933106576,10.01887867420932,32.74285714285714,20.099999999999998
6_2021_20,6,2021,20,1.0,0.381,1.0,0.0,0.0,0.0,0.0,0.0,0.13181972789115648,0.8289366418765961,9.485714285714286,0.0,25.47436933106576,10.01887867420932,32.74285714285714,20.099999999999998
1_2021_20,1,2021,20,1.0,0.6,2.0,0.0,0.0,0.0,0.0,0.0,0.13181972789115648,0.8289366418765961,9.485714285714286,0.0,25.47436933106576,10.01887867420932,32.74285714285714,20.099999999999998
7_2021_20,7,2021,20,3.0,0.917,1.0,0.0,0.0,0.0,1.0,0.0,0.13181972789115648,0.8289366418765961,9.485714285714286,0.0,25.47436933106576,10.01887867420932,32.74285714285714,20.099999999999998
0_2021_20,0,2021,20,2.0,1.196,0.0,0.0,0.0,0.0,2.0,0.0,0.13181972789115648,0.8289366418765961,9.485714285714286,0.0,25.47436933106576,10.01887867420932,32.74285714285714,20.099999999999998
4_2021_21,4,2021,21,3.0,0.56,2.0,0.0,0.0,1.0,0.0,0.0,0.23179563492063493,1.0429997004997946,8.833333333333334,0.0,25.818066893424035,9.491799792801837,31.650000000000002,21.5
5_2021_21,5,2021,21,3.0,0.842,2.0,0.0,0.0,0.0,2.0,0.0,0.23179563492063493,1.0429997004997946,8.833333333333334,0.0,25.818066893424035,9.491799792801837,31.650000000000002,21.5
3_2021_21,3,2021,21,1.0,0.781,1.0,0.0,0.0,0.0,0.0,0.0,0.23179563492063493,1.0429997004997946,8.833333333333334,0.0,25.818066893424035,9.491799792801837,31.650000000000002,21.5
8_2021_21,8,2021,21,2.0,0.394,2.0,0.0,0.0,0.0,0.0,0.0,0.23179563492063493,1.0429997004997946,8.833333333333334,0.0,25.818066893424035,9.491799792801837,31.650000000000002,21.5
9_2021_21,9,2021,21,2.0,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.23179563492063493,1.0429997004997946,8.833333333333334,0.0,25.818066893424035,9.491799792801837,31.650000000000002,21.5
2_2021_21,2,2021,21,2.0,0.78,4.0,0.0,0.0,0.0,1.0,0.0,0.23179563492063493,1.0429997004997946,8.833333333333334,0.0,25.818066893424035,9.491799792801837,31.650000000000002,21.5
6_2021_21,6,2021,21,1.0,0.381,2.0,0.0,0.0,0.0,0.0,0.0,0.23179563492063493,1.0429997004997946,8.833333333333334,0.0,25.818066893424035,9.491799792801837,31.650000000000002,21.5
1_2021_21,1,2021,21,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.23179563492063493,1.0429997004997946,8.833333333333334,0.0,25.818066893424035,9.491799792801837,31.650000000000002,21.5
7_2021_21,7,2021,21,3.0,0.917,1.0,0.0,0.0,0.0,5.0,0.0,0.23179563492063493,1.0429997004997946,8.833333333333334,0.0,25.818066893424035,9.491799792801837,31.650000000000002,21.5
0_2021_21,0,2021,21,2.0,1.196,2.0,0.0,0.0,0.0,2.0,0.0,0.23179563492063493,1.0429997004997946,8.833333333333334,0.0,25.818066893424035,9.491799792801837,31.650000000000002,21.5
4_2021_22,4,2021,22,3.0,0.56,2.0,0.0,0.0,0.0,0.0,0.0,0.20317460317460317,1.2616398948135492,12.200000000000001,0.0,25.49767573696145,12.283610938149618,32.48571428571429,19.885714285714283
5_2021_22,5,2021,22,3.0,0.842,2.0,0.0,0.0,0.0,1.0,0.0,0.20317460317460317,1.2616398948135492,12.200000000000001,0.0,25.49767573696145,12.283610938149618,32.48571428571429,19.885714285714283
3_2021_22,3,2021,22,1.0,0.781,1.0,0.0,1.0,0.0,1.0,0.0,0.20317460317460317,1.2616398948135492,12.200000000000001,0.0,25.49767573696145,12.283610938149618,32.48571428571429,19.885714285714283
8_2021_22,8,2021,22,2.0,0.394,0.0,0.0,0.0,0.0,2.0,0.0,0.20317460317460317,1.2616398948135492,12.200000000000001,0.0,25.49767573696145,12.283610938149618,32.48571428571429,19.885714285714283
9_2021_22,9,2021,22,2.0,0.292,0.0,0.0,0.0,0.0,2.0,0.0,0.20317460317460317,1.2616398948135492,12.200000000000001,0.0,25.49767573696145,12.283610938149618,32.48571428571429,19.885714285714283
2_2021_22,2,2021,22,2.0,0.78,0.0,0.0,0.0,0.0,3.0,0.0,0.20317460317460317,1.2616398948135492,12.200000000000001,0.0,25.49767573696145,12.283610938149618,32.48571428571429,19.885714285714283
6_2021_22,6,2021,22,1.0,0.381,1.0,0.0,0.0,0.0,0.0,0.0,0.20317460317460317,1.2616398948135492,12.200000000000001,0.0,25.49767573696145,12.283610938149618,32.48571428571429,19.885714285714283
1_2021_22,1,2021,22,1.0,0.6,4.0,1.0,1.0,0.0,0.0,0.0,0.20317460317460317,1.2616398948135492,12.200000000000001,0.0,25.49767573696145,12.283610938149618,32.48571428571429,19.885714285714283
7_2021_22,7,2021,22,3.0,0.917,0.0,0.0,0.0,0.0,2.0,0.0,0.20317460317460317,1.2616398948135492,12.200000000000001,0.0,25.49767573696145,12.283610938149618,32.48571428571429,19.885714285714283
0_2021_22,0,2021,22,2.0,1.196,2.0,0.0,0.0,0.0,0.0,0.0,0.20317460317460317,1.2616398948135492,12.200000000000001,0.0,25.49767573696145,12.283610938149618,32.48571428571429,19.885714285714283
4_2021_23,4,2021,23,3.0,0.56,0.0,0.0,0.0,0.0,2.0,0.0,0.26083616780045354,1.760830726294415,14.966666666666667,0.0,23.898692602040814,9.159706192457467,31.625,20.514285714285712
5_2021_23,5,2021,23,3.0,0.842,3.0,0.0,0.0,0.0,4.0,0.0,0.26083616780045354,1.760830726294415,14.966666666666667,0.0,23.898692602040814,9.159706192457467,31.625,20.514285714285712
3_2021_23,3,2021,23,1.0,0.781,0.0,0.0,0.0,0.0,0.0,0.0,0.26083616780045354,1.760830726294415,14.966666666666667,0.0,23.898692602040814,9.159706192457467,31.625,20.514285714285712
8_2021_23,8,2021,23,2.0,0.394,0.0,0.0,0.0,0.0,3.0,0.0,0.26083616780045354,1.760830726294415,14.966666666666667,0.0,23.898692602040814,9.159706192457467,31.625,20.514285714285712
9_2021_23,9,2021,23,2.0,0.292,0.0,0.0,0.0,0.0,1.0,0.0,0.26083616780045354,1.760830726294415,14.966666666666667,0.0,23.898692602040814,9.159706192457467,31.625,20.514285714285712
2_2021_23,2,2021,23,2.0,0.78,2.0,0.0,0.0,0.0,0.0,0.0,0.26083616780045354,1.760830726294415,14.966666666666667,0.0,23.898692602040814,9.159706192457467,31.625,20.514285714285712
6_2021_23,6,2021,23,1.0,0.381,3.0,0.0,0.0,0.0,0.0,0.0,0.26083616780045354,1.760830726294415,14.966666666666667,0.0,23.898692602040814,9.159706192457467,31.625,20.514285714285712
1_2021_23,1,2021,23,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.26083616780045354,1.760830726294415,14.966666666666667,0.0,23.898692602040814,9.159706192457467,31.625,20.514285714285712
7_2021_23,7,2021,23,3.0,0.917,1.0,0.0,0.0,0.0,0.0,0.0,0.26083616780045354,1.760830726294415,14.966666666666667,0.0,23.898692602040814,9.159706192457467,31.625,20.514285714285712
0_2021_23,0,2021,23,2.0,1.196,2.0,0.0,0.0,0.0,0.0,0.0,0.26083616780045354,1.760830726294415,14.966666666666667,0.0,23.898692602040814,9.159706192457467,31.625,20.514285714285712
4_2021_24,4,2021,24,3.0,0.56,1.0,0.0,1.0,0.0,0.0,0.0,0.1701955782312925,0.40875473360858444,4.514285714285714,0.0,25.225074404761905,11.72351685738856,32.385714285714286,19.625
5_2021_24,5,2021,24,3.0,0.842,2.0,0.0,0.0,0.0,0.0,0.0,0.1701955782312925,0.40875473360858444,4.514285714285714,0.0,25.225074404761905,11.72351685738856,32.385714285714286,19.625
3_2021_24,3,2021,24,1.0,0.781,1.0,0.0,0.0,0.0,0.0,0.0,0.1701955782312925,0.40875473360858444,4.514285714285714,0.0,25.225074404761905,11.72351685738856,32.385714285714286,19.625
8_2021_24,8,2021,24,2.0,0.394,0.0,0.0,0.0,0.0,0.0,0.0,0.1701955782312925,0.40875473360858444,4.514285714285714,0.0,25.225074404761905,11.72351685738856,32.385714285714286,19.625
9_2021_24,9,2021,24,2.0,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.1701955782312925,0.40875473360858444,4.514285714285714,0.0,25.225074404761905,11.72351685738856,32.385714285714286,19.625
2_2021_24,2,2021,24,2.0,0.78,0.0,0.0,0.0,0.0,3.0,0.0,0.1701955782312925,0.40875473360858444,4.514285714285714,0.0,25.225074404761905,11.72351685738856,32.385714285714286,19.625
6_2021_24,6,2021,24,1.0,0.381,3.0,0.0,0.0,0.0,0.0,0.0,0.1701955782312925,0.40875473360858444,4.514285714285714,0.0,25.225074404761905,11.72351685738856,32.385714285714286,19.625
1_2021_24,1,2021,24,1.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.1701955782312925,0.40875473360858444,4.514285714285714,0.0,25.225074404761905,11.72351685738856,32.385714285714286,19.625
